N,P,K,temperature,humidity,ph,rainfall,label
32.2532461318747,74.58108380162722,84.07751235441143,21.210640615534047,17.7105921935461,8.070809837879048,66.70988194930511,chickpea
108.68510073959894,0.18179712629680367,58.057911928744566,26.652515153038312,84.61621672937086,6.322159091716016,53.849365028041625,watermelon
31.71158420744987,58.08683252816616,78.50335575781153,20.64480961963394,20.047575424930752,8.808024901945055,89.45598045868796,chickpea
18.511884556386175,133.18703819960183,198.75264526073596,11.543331896149198,80.3964561891274,6.227890586516439,67.64147062609594,grapes
7.094808754052696,147.21939770487643,201.77576212236482,23.30285094252346,93.83509709823018,6.148391713936507,114.56409586019726,apple
23.081851398013573,39.43261815665625,28.034711669561126,30.745277194661142,48.171423139232964,4.722250429895915,89.23714416947544,mango
118.86431552526543,33.89039310275833,35.00797454716501,26.548173650914286,51.09585579893355,6.608442337676572,132.1154042397983,coffee
18.215424898257698,28.877914689258752,28.589911395567885,27.591560095382466,92.91028214185499,6.381201784727358,223.92050586013463,coconut
78.31029433990184,20.493212226649312,47.85401110070078,29.95150716736112,93.7658422543343,6.162482490348285,24.732157028636173,muskmelon
50.96537286704708,73.88951494882902,11.671886321712616,29.90169036324807,66.77069126832626,7.487678412507539,71.35853493049613,blackgram
44.327928989496684,60.5794867715649,14.886211668903051,28.797984266340226,63.49558216395409,6.663662713076629,68.3535404545435,blackgram
83.2428718084292,7.960270723483929,58.9920315414992,25.680837116542243,87.5952911066831,5.953316092271881,55.85302800825659,watermelon
99.5853758551774,67.15569097661634,50.954855440560664,25.342751428032564,80.10477501908115,5.945147413776845,101.28615719436846,banana
66.92168792922544,49.36745361374092,24.010087510858696,22.37509633325327,62.107405229466934,6.6754415253293775,99.15476393158598,maize
52.742863552673484,58.541194525699815,50.516181042369354,37.77448841669063,93.87476432025703,6.700624569656722,82.31990544531227,papaya
56.604722736400475,53.80778283025506,18.219970236147397,18.31376007887675,61.16179429161885,6.413295882502042,69.04608330362717,maize
31.76206537141266,136.56230677331024,201.0432176773704,35.084314586292294,84.15346783304224,6.3884502143133295,65.78466994567079,grapes
6.95206261242665,136.40828550882995,201.82471241464208,21.913172852559587,91.17792199985142,6.2707729021592735,105.17059757367558,apple
30.140191934029136,25.131265871123503,5.184786679727935,11.098232777390816,95.06300450357546,7.736413896531467,101.58989539757683,orange
40.27443221877034,59.91761391748625,23.505086732919747,29.65569053137934,64.24413962867146,7.5838161346562325,76.06766143976155,blackgram
24.987470141426506,28.019512514026978,12.991209734841402,22.629983801244194,91.32940745131495,6.400324096943455,119.66387504296019,orange
20.12509610108964,55.2453797897373,19.266025634333957,27.32111657729982,79.2291635646689,6.661210038055025,47.59144154237536,mungbean
65.26868523747538,47.99330576178425,40.234330777910536,24.446438924580008,83.55187048995546,5.525513044841439,259.1004038031001,rice
107.89636575926988,69.39954755880906,58.59655967313697,25.08632449480577,77.12193921630067,5.92213021460618,113.40688821438826,banana
30.885543277368267,7.264529166500269,1.030796730429775,22.748164051304876,91.51598781865017,7.731009376615699,104.91486291497343,orange
104.37343222850589,38.73172627858747,25.342892005284895,27.49284129895869,57.21487832136637,6.264986178508155,146.28642471292696,coffee
98.3975267933032,31.257602437317217,28.34651320935034,26.14522040039898,59.20454365605678,5.947428496656655,128.8741279472159,coffee
-0.011920510900254477,54.151944661333076,17.28845991878492,26.100227321882585,46.493885971057495,8.99660493777383,56.625713426311655,mothbeans
119.32559501061286,37.845835803764594,34.48312585229733,23.36982884979616,48.80450392515893,6.079163899580036,180.20422833046604,coffee
37.054875765181386,64.79874101482994,55.308282149286555,27.13855736844652,93.30044145001449,6.644641626561036,43.9823565008916,papaya
7.44256973094299,133.8899435775547,200.68878615980944,28.277167874239645,80.01665748512966,6.000577561652339,74.27146074360753,grapes
11.891367051925869,63.657748642566226,18.45793530241088,30.46492939350767,65.36635223550591,7.714806550747679,38.17998286937291,lentil
51.32944538912539,69.3616714706865,48.686579009348776,35.11280792622611,91.70715944217861,6.749360821665236,145.14872716181443,papaya
35.41143411495537,140.2821464908628,205.18370309944186,24.699257736276607,89.74376907633976,6.368630596559835,113.96122530343196,apple
104.05193295882543,54.903503946187264,18.80154502695784,26.207395711205013,83.5970614978787,7.178762433744335,77.0661532419795,cotton
28.543359437288146,38.96639567516884,26.951058892053993,33.90403133790474,52.89672835512648,5.524885357698075,98.66010104976826,mango
101.97849067288415,51.52428370773828,43.63144382515546,25.09591449701074,79.81494405775075,6.9940640407351,261.3089510541764,rice
84.60321597814735,61.3203724142923,26.083362186149223,20.434128542631527,62.2828882256973,6.564360022196097,61.266886431984446,maize
105.1920164528759,86.10985910299485,56.84654050234113,29.76107369593284,83.73227958718861,5.835188058279298,106.67082167854856,banana
25.22946181569444,63.11491253120085,22.858401597578226,31.297531816132445,52.27414532740397,7.055709622471079,167.88671451148912,pigeonpeas
18.394617592365346,71.67950618997368,19.377528823181905,35.27636325643722,62.61228012747088,7.420387507247351,56.81909350996017,blackgram
7.238424806753073,143.2406446335333,204.25147256389053,21.496978422725025,92.58058986540864,6.505440852894023,108.571785722205,apple
38.673393934837854,32.82444889532492,34.40942001932854,27.523160927034553,46.797667942345065,6.60737035419362,97.45457295332135,mango
37.45200015160659,62.990279732569654,18.334344899451885,31.214655617311134,65.45920963304737,4.678417534247258,124.69268895547434,pigeonpeas
31.521215242162587,56.32304385047303,41.20926778472768,35.100108225743156,94.358192144125,6.793022508919169,126.05703845890186,papaya
113.12509297998979,12.12368931788795,51.16733440861583,28.5290161381549,93.77589351355789,5.825053320150832,29.09560244067298,muskmelon
108.87245832775395,28.283173715404338,40.44673350109404,27.81550268152732,89.1583314118776,6.388279262688589,25.30409093132644,muskmelon
37.31994094430609,67.32436130892944,16.47336142737707,21.641497772592174,63.79620349855736,6.361834745467747,48.03846487818054,lentil
-1.549038225786017,64.1593724535721,23.810646173717352,24.95009124908196,40.165135941575215,4.659565839433228,99.7410724304518,pigeonpeas
13.918780787253512,137.72580730869237,196.1364026965792,21.700005165730445,92.90553929764125,6.133628553083828,117.72257603553585,apple
20.251214973412907,126.97598429584781,197.3370665468443,40.394704561188924,80.82625605567992,5.39426945186491,76.68147697791201,grapes
29.78180189348697,72.78370956305123,78.17657754749072,18.554442447342865,19.733890982207726,8.90209441072157,77.87148704962914,chickpea
85.93802462827219,38.17471745819625,38.41103747899677,23.383303671387267,76.13662695546309,6.530769149298832,202.6424124385354,jute
102.45988051641315,40.27288783779431,26.602765868079814,26.95322986134376,55.00129445182135,6.258706145255544,143.592179991964,coffee
87.83210687937076,48.066608469414334,37.90646321620683,24.0462153978699,79.96074090467046,6.183393554452893,199.1446897029847,jute
81.73418805580425,44.94897684985864,34.97088740337503,25.18129447635481,80.90775390670215,6.612716604991173,298.5473448151851,rice
10.662651340634346,67.89628973230819,25.780729388086254,23.56301556675458,67.89518770213223,7.237453858974748,35.82434554811222,lentil
32.88786269703958,61.36799218958333,27.499292928690643,27.833449738257684,82.2787107862654,6.794210000089512,54.459034716640836,mungbean
40.4411590156147,45.86967959014845,56.2977829048684,38.74954037011341,91.17061755605138,6.832743915162748,115.1687118391905,papaya
109.825596932522,48.900033190103755,20.875473739064773,24.287323129970297,79.33749775336757,6.328805666899129,82.97671112570404,cotton
110.6501409932832,50.32391339158004,14.902852349490514,24.658720787100272,84.9294192013163,6.992497828267803,61.392764166181735,cotton
40.52627927332536,65.30905138674439,47.81325363673338,31.744547709601772,96.79441535077119,6.541791574662024,45.964507107763964,papaya
10.667117188159647,66.27743585803466,23.638892403267008,22.859400832481512,25.264172761884513,5.439975824140293,86.94312710938257,kidneybeans
115.18836342243735,14.86271921872326,26.86527045971333,26.719044897633033,61.9689189952034,6.727010652797649,193.29701495015485,coffee
34.55116576918482,59.53535089813282,26.917161643295252,29.10234791455381,88.99324506339286,6.866298990423627,47.06790699215229,mungbean
32.76080933451775,149.51302145654705,206.36121891080398,22.131842911369674,90.15152874761358,6.145623763263032,113.56138433084438,apple
20.51478300517264,60.69026931061599,19.39207566239786,27.131587032137823,70.64700436315718,7.133876450100758,46.58886435891601,lentil
23.650373912690114,62.14315992440841,24.70622164621333,28.037737026577542,87.78211342590095,6.406815811464205,54.4270045572875,mungbean
22.88072610131212,7.025693274335993,30.83295246136359,28.825892819268585,91.1569245943096,6.33509385601766,173.74794569827344,coconut
84.54612541356589,58.629671774725225,42.153145238914554,24.44684833632635,80.65073968790917,7.665910099067947,257.96512201597864,rice
28.561170939123745,77.85494151128786,20.02691319624526,28.614891568605692,66.45000280183798,6.458134037932214,73.6535971348908,blackgram
22.363482010877373,60.41068936892438,15.546324831494875,19.275736431394474,22.848813950954387,5.652081141306534,73.74534241754706,kidneybeans
7.33181202082016,142.86719018486164,199.5407292546858,22.95147871980742,92.84729835301818,5.841432003804111,119.74096693762782,apple
28.536933510511115,11.49780427663655,4.260969778566645,34.038816910116545,92.41423329381216,7.184972159183223,101.96710553230243,orange
85.40989031489039,46.374824627068506,20.812813010487496,18.37785299017079,69.68605084468888,6.290545556157872,83.40811035727157,maize
105.46848320028494,93.39685001593391,52.281179447410416,30.09127151771401,83.3744748864381,6.074398487252078,113.0274225802969,banana
15.099404226510362,38.24017250730421,21.2695077079349,30.011753457625435,64.87774014361193,5.790800743418056,49.91453344292327,mothbeans
74.34627485364503,54.54045646337083,20.39832334189577,19.320427418829446,72.72132918682529,6.2483949386428685,94.88925537713926,maize
22.883081224176387,58.16940122250383,85.1465399821793,18.536250646123875,17.02442851877836,6.353069609400423,76.83130555577088,chickpea
26.838236640340646,24.470711358197292,34.92524569604026,28.66785449044588,46.55155467682092,5.728070527295333,97.45234910806491,mango
112.63384887959026,18.52798518457807,26.315840692875017,23.80334405679183,51.08377615617657,6.7114154791586484,140.5213863344904,coffee
40.248583409337016,34.473663828172484,27.314270811270056,26.873514744364087,48.604401655474696,5.755978209190005,92.54548713803976,mango
19.19270033383289,11.86818616228868,40.222697189089665,19.162717860059516,88.53398322188902,5.58161533956308,109.85256957354659,pomegranate
3.3150833528572043,20.377916972935623,34.180928944614834,30.795990712469443,46.366410446892644,6.332223910553717,93.61563827346716,mango
69.41388891884317,44.576918261843204,47.85856635764874,25.73538312463836,80.92778032221726,7.947068359078967,277.32869378930275,rice
73.04879430559993,36.03477637310206,46.739384519438254,20.89084633208125,81.830424305891,6.74924422524003,200.20245562741178,rice
62.438008613166986,56.98512085958334,34.914650928075346,25.728112952425228,82.16405887075362,6.066067029676573,161.3453597699904,jute
27.3080758985102,48.63016004072565,24.34764525380099,28.34779869290113,84.9278909721627,6.269635835534318,50.38734795463638,mungbean
3.3536114045334533,61.14894014795802,22.29641491678381,25.770888486816386,66.45073293614782,6.225744952207008,52.377692099614706,lentil
35.02662873873295,63.24341836605177,48.207002014012495,40.933113178973954,90.58783489609303,6.69157979834781,199.99593766384604,papaya
111.3358722098018,41.854322087822254,22.84622159517646,21.393218548841187,84.85623993642162,6.342700979562509,84.68515858468727,cotton
-1.501332858684262,66.99392077698229,23.39686122798587,25.298926911079523,61.08615964600733,7.133654029009951,38.66042669209723,lentil
36.92102095950012,53.21928739978587,49.9721561452841,36.68191242197353,90.50546139900771,7.160235338064133,157.4094680795184,papaya
64.53563759973882,59.58818128722323,47.335538036327414,33.02431307826638,93.70953234357548,7.174400897969076,194.4741855231044,papaya
37.17006687250202,27.045850327155343,48.66214121978284,19.59825325781542,87.27467202695475,6.9497704110711656,113.54538566866533,pomegranate
82.24432482957688,39.36447064930823,33.204848053513665,23.824053404796878,53.67339984752295,7.158603048774664,119.70002117968399,coffee
11.145507261502878,135.59984765170063,203.79519244387947,23.737188947461373,83.33684048045524,6.460510001746621,69.04637800920898,grapes
7.923170003466475,26.330933684375253,33.31281852025093,19.24201509326523,96.01941413295033,6.792526921684831,106.05712368083871,pomegranate
95.91886111037253,50.04952906275715,26.976536259883094,26.21390844686093,62.448933137315755,6.80014527188995,83.81471122105596,maize
88.91997227928213,23.238253158402024,47.842485165342694,26.631128788671184,95.89982071421657,6.186811851503485,25.009093548392322,muskmelon
-1.514995638818613,78.52117440709047,19.702845028415368,21.830145255127274,64.31152226516048,7.469231501398006,39.27579678624629,lentil
30.4676404421362,68.55508556688964,21.040115459171275,24.651233593342063,60.199219872243084,7.512053434317217,40.8776988089244,lentil
10.75909664845291,65.75144931322484,19.131357061121047,26.144439948604493,48.642080935889425,5.868877836896231,159.96778226651097,pigeonpeas
18.473817078505565,24.953737617725032,37.96231750891466,19.68638543164767,92.16935014336771,5.596039247968562,114.8642551813055,pomegranate
108.83384071191017,72.98296096415837,46.76486619126171,29.31463822727058,78.54947375644902,6.45373988522696,89.05104100598565,banana
90.88508107380241,9.848188118141161,52.70902301804372,24.287011628571815,88.35410950302787,6.272523565881249,64.16931250333667,watermelon
13.919579290993116,11.647380962063473,6.900219881526418,27.96248276937438,90.47654054477263,6.482655932899258,121.23509134657203,orange
28.440250939531733,8.055404504471063,32.40329834968607,28.96872009101402,98.71234051483339,5.394279111161922,193.45694998361304,coconut
31.21688598508232,10.912641845641275,36.69895046514081,23.448641368921322,84.49379489722446,6.099389379932938,114.64604885557691,pomegranate
31.29959254890852,74.33561245335464,13.805022297756128,28.587302774241188,59.007055932110966,6.2041517875642125,123.05259729730737,pigeonpeas
16.045758866468365,5.538519675508591,12.498469604825953,25.488205261962463,90.60310946683342,7.054249520088152,112.57724356953031,orange
20.65760594149014,71.95491260084533,18.7342631824672,36.83181881263651,42.135295015523035,4.904566457983569,159.27534108511153,pigeonpeas
102.22239532605528,33.512702170900454,49.57265424160495,24.63985984272886,81.4105512043612,6.208513697169574,58.66620095460454,watermelon
38.274314186187084,59.30921243497051,26.079917505256077,37.190435868189425,61.62138461505863,5.325654782118222,159.24526239699892,pigeonpeas
29.4987209652817,63.21043751269304,44.976900156254715,22.68807459383155,91.7355740886344,6.886439511271254,196.67990152221242,papaya
94.62314159778461,56.882743010436656,20.554471227955585,26.62703985338006,68.43928140634675,6.930581738414558,106.87472287683967,maize
81.16574504838692,59.619492572988996,41.151060694053015,26.736032501069577,79.01806092337063,5.022165050909598,285.7768878543144,rice
26.044264834992024,59.945520594164776,24.337024547772,21.639993375286927,20.045925347369877,5.906009997316672,135.1455557800876,kidneybeans
31.44040666483107,117.95345466720649,194.94144088590576,39.523790761956604,79.51558770304227,5.95501266291215,74.3655177959623,grapes
28.31155489386121,23.132349387573516,33.190972527317925,24.910847079482338,93.11442840675089,6.329698561815522,112.97234468822154,pomegranate
12.927745679855086,48.69728289832288,23.599509117412232,27.835452682698442,56.17299944353452,7.296156107540243,56.474630312227205,mothbeans
17.881131314907023,79.03295214871055,73.6463317305522,17.159600797611617,18.560785109256415,8.538593809819375,75.2228067355844,chickpea
15.8633906968466,13.555326146081434,31.565681814414052,26.42682981273113,100.8647486044085,5.61536407677335,218.9911611124522,coconut
33.02228729032315,63.47151001664329,19.053122224961793,28.905906201885397,80.01460122365451,6.612289104567155,58.846057769661414,mungbean
-2.868240152859613,60.83979962926202,20.19218686094893,25.787709418763182,57.986643657754556,7.730514186053573,35.08486820258983,mothbeans
24.103994928210543,39.66059849471779,27.95987935299864,33.435501795929866,53.12338289335568,5.454544281971391,97.57544294251281,mango
74.65937834887686,45.84045546449884,43.94299711917332,24.04527834680487,77.31995216686171,7.052491737261097,154.927321525641,jute
33.33208206554747,84.13215944602663,23.40624491089968,30.63669128823182,62.76940744903398,6.36329680040051,70.17203616400678,blackgram
79.12956892416157,40.1345999753141,34.54798741995348,23.06794844842057,84.16479906543525,7.368987056152093,200.2700125413188,rice
-1.941616087064848,68.46364256114897,21.68107159030998,35.424170882139514,57.00367364155271,4.745844729472208,97.69956939856068,pigeonpeas
107.17562814226812,83.85351202199516,54.96924155407461,27.061432889816896,82.8481287264931,5.760216252526717,117.49632212033106,banana
113.22885918694219,27.635950204353474,54.79440939915815,28.62728626753473,93.72383314238283,6.564654773635396,24.720512886771708,muskmelon
60.40316365237634,46.040312127295664,36.75247476629264,25.18946572457966,80.23964093679999,6.866695677064817,227.68287473588396,rice
87.75156755115908,85.4792818325415,48.48612243494472,30.003253833789977,85.50228817028619,6.016782269365478,107.21024091804544,banana
28.617019665761582,134.05970159429458,199.62618928976445,41.15660060693555,81.79137997597633,6.557431343824246,74.6611675189181,grapes
28.311835288332603,55.63695224836717,18.47729401329379,19.60508446343404,67.46532182594997,7.077621934221338,47.338005472640894,lentil
60.41978278413545,67.56969709102349,54.47234816357518,26.064766822292658,92.36106224798034,6.687212816248732,64.44264911866175,papaya
35.41836954514274,141.67288641789037,199.6466409177405,23.97504563839541,83.22668231373765,6.597746254098411,71.10129993814994,grapes
33.19589761516231,20.482297990856893,13.142199391586239,17.665650381954276,90.18767057470495,6.980995435053868,114.89823025639133,orange
107.33361415469106,11.027399379012074,46.746918396249214,27.681294131942142,91.74345336057672,6.539282337646402,18.831416232513245,muskmelon
124.2308782392789,7.739852556769993,49.13958754987107,24.64118567332898,81.76891348807953,6.768375316646954,53.54676953900088,watermelon
126.36746541020557,58.78917620016409,17.094233742462592,25.42585256493467,77.91245755719679,5.819982214852171,69.94636652644168,cotton
14.74258270245256,0.6283319931831794,14.701783465977332,20.158830447758366,90.19957777234484,6.165611302449354,106.94143780593541,orange
6.318884240461365,17.070377306681834,8.575244904806524,18.535989727308,90.7116090281679,7.717464243258431,114.80303619791519,orange
94.80998284984048,48.98784096208955,47.21109964374915,25.968139264496365,72.9559963798322,6.243365548920087,175.3529301470921,jute
13.818371986388566,81.00328537399416,18.796294189353432,25.29669682988465,22.356726247667012,5.789425427455163,63.105584327189234,kidneybeans
11.087655062521424,79.32280548465151,13.830139240895125,21.43262980460609,61.71435611152846,6.525836077116788,186.17491622946554,pigeonpeas
20.016981696949138,58.066728950185315,22.44060478545032,28.620777009755937,84.26111489200822,6.733323417967136,45.80254691475199,mungbean
35.891234309552104,27.318206460170217,13.180151026937386,10.566546455569757,91.93165636166076,7.987250044647568,100.82112998337013,orange
82.23969852070711,12.102872011367248,45.09588097592231,25.034680737962212,88.25301059465768,6.0297660593066285,47.94320530219716,watermelon
43.643916048427926,81.15620570618253,24.378864141404588,22.994317428334064,60.10700713928554,4.5305003807447815,157.01146007063687,pigeonpeas
20.02665380569104,62.77063836005746,86.17920462445626,18.06840883596973,15.907369416924059,7.828315416494121,98.60942572688211,chickpea
31.872461622379294,67.02938277057318,18.64588491490295,29.028935832846607,68.23378808094212,6.940593278676349,195.48892831759963,pigeonpeas
117.05840387770677,0.2343623061071778,56.829227288157405,29.89681634050509,95.28786592250603,6.3107279920615325,29.274812312819087,muskmelon
123.66603482827044,36.70561476862759,28.386582849764558,24.344761927973476,78.74826171227373,7.630229475105848,87.33679887118736,cotton
98.28916215375273,10.93396475579239,46.23860321352689,29.308926878143748,91.4706299243917,6.19116129436862,25.747901555690518,muskmelon
18.65913006653373,63.169914465294916,29.233152548469207,28.54189611561996,88.0473619051795,6.311000202130527,56.03270601856813,mungbean
86.36045927903115,33.78758601529309,47.286157979920844,29.4250095997027,94.72067626559196,6.422524518262593,15.74892564996987,muskmelon
12.732834364088522,53.795670647408485,23.290101092242864,29.506662788509722,45.52355417312204,3.7542277462037013,66.35897389707834,mothbeans
81.39905770636533,9.257426444794012,49.86907805835631,29.781000006027018,92.50534323730427,6.895015776548877,28.014653884560545,muskmelon
0.8561731058355098,79.83069383961765,11.932461309874501,21.97453248875175,64.14413879955305,7.584740710256701,40.53203692486856,lentil
16.202402124029053,128.34818211096888,206.76882881903234,22.47098304665512,92.09780827718025,6.124064830019261,99.07957824459497,apple
96.98587830588647,10.305486279331788,46.64776256652728,27.189602283833654,79.56119622329251,7.111600386948004,53.129741768884635,watermelon
108.14437432651852,8.794047837530659,57.58649795966188,27.60754022936702,86.23574257769312,6.488773608376409,47.769300634913236,watermelon
116.81504836055092,28.130396638049692,50.67518196104686,26.167459289460535,79.89962117466055,6.433449043595695,52.04892311155923,watermelon
106.83559839734825,67.73925414416115,42.93334040282821,28.85272660337424,83.13114445985154,5.755293925306793,91.40058311507381,banana
24.98331909416859,134.42629152432872,200.92293428606973,24.135766191916588,93.01527564732729,5.623696264075568,104.94617442227346,apple
111.72391748116559,85.11065494650445,56.370318797390794,30.068394015257063,81.42015024402397,5.747792374432278,115.36955602032906,banana
97.50481386638877,73.82982908433222,43.69465562311222,29.75401266099794,83.06875821000138,5.7308311596459145,106.02733788672703,banana
23.023784663413917,31.308838308490998,11.431389284638644,21.671291702415033,92.35657415426344,6.6349327659503485,115.43303200926402,orange
22.04392603665846,68.96394297605158,20.635098980094888,26.64895814359759,42.397790866084094,5.326483247605827,112.27895730518736,pigeonpeas
34.920993353931905,44.98906191120626,14.311131462074862,28.67589091540478,88.07269880411462,6.5365200297957475,52.846443508545505,mungbean
103.96520795627632,14.838009873870007,49.494920785948814,29.691675944854033,94.70446481988591,6.223744962040317,24.464353615778464,muskmelon
74.21573677908835,46.32019201332869,44.523206535862656,23.529917062389462,73.59591670264707,7.243815975663933,201.52043726017652,jute
32.74820354576929,133.21491808679127,192.61896969836894,22.028913200724716,90.91793470812796,6.030064583203359,120.86488062643808,apple
4.755303457606718,56.65604557598699,26.16056872676559,29.52452352396947,47.263391925674725,8.856609775777239,41.48059137924989,mothbeans
110.67293255722392,55.26278388353541,17.960319645880517,25.203264641300805,80.43378413020072,6.308805554283091,79.79368566474118,cotton
100.68628971104314,54.32453460426785,21.579286217766555,25.509860789174507,60.02671881999196,7.025385057188557,87.45500532811883,maize
5.2801873637609855,66.63895994057208,23.21973581253338,29.902079635992497,34.19938669004477,5.565163112904743,159.04137711417124,pigeonpeas
35.61774988584276,124.13308116146668,208.12335112442437,35.80581102120773,82.19929381885466,5.5142779887051345,71.67166652725491,grapes
70.71346175693702,46.04109283719425,17.35750964387078,22.572412014778795,74.38395196944886,5.9119707193502995,89.61221045803376,maize
69.32250539842286,46.69456818983316,39.85576482481672,25.879405852742458,79.33950556378198,6.5150168187294275,179.45545577738662,jute
13.772903694943128,60.71179911692843,17.426311259285065,19.135756936344915,23.959611947198255,5.6969399576626305,130.60105722381107,kidneybeans
-0.3084110003727556,51.84712420968967,22.18269969398805,25.943494760368534,64.32072194205847,4.1946957317832485,71.54702170681523,mothbeans
15.592759514731043,64.32316033722837,21.5796287445203,24.913738939434513,68.52702687662652,6.426425536269006,49.398759457176816,lentil
14.089231941636289,30.479351198992124,26.147972528743043,28.90802970119325,45.578958127391,5.499339060411023,93.53642869912689,mango
80.29495856527906,45.12351378297637,20.04080753846229,19.60431461620566,56.98731621517655,5.711095892759491,79.81127852868883,maize
77.59324888221033,39.95817111029431,45.73956835955475,25.95464218440419,82.17426582881525,6.320008840333243,178.06319217314126,jute
28.919703588525042,25.36951700422472,27.211503708342242,31.147115560600096,50.28327497861963,5.183224572960577,96.41328062477274,mango
24.101182298042428,136.04434378175984,197.3826527092443,10.03052183916202,78.81766323548689,6.074520368868555,72.62526679334658,grapes
42.83303160775862,8.337013677549788,45.698664861254855,24.929902836308223,86.1627141438358,6.247799378223946,108.82080245064729,pomegranate
111.60676511054407,31.183734622781515,24.474994376209526,28.155749531365004,65.49365604868102,6.890313776120185,189.97156097823003,coffee
99.76529591918728,89.84113564223787,43.91675193688258,28.890195439705103,81.84532047243479,5.9043283123920025,102.77064234788294,banana
28.52893390967823,142.17676575812942,202.19923800940697,23.767430013815364,91.981412516338,6.213655527492801,111.11150841209616,apple
34.53302591646446,7.768394085447635,31.402935583000872,26.757710253497336,94.61961789214938,6.412160558456113,149.47175337671055,coconut
72.78002297565631,55.88145375536586,16.4181981055335,20.760511318564507,56.55933683629948,6.751291550003597,59.621584715754445,maize
116.44724527120358,43.650090258228026,12.47949576317566,22.468743584934426,81.75996340719377,7.101001761270939,61.01064885017351,cotton
93.64144828193851,28.25416847476137,50.12340829698012,28.39048941085286,91.0829285966532,6.132761472768741,18.48941608103524,muskmelon
110.25074226978117,6.840426873075493,53.57561018961195,28.72692709685227,91.17605986098712,6.714342179175218,28.972375440847088,muskmelon
2.054354857127758,43.33368628053413,21.57755336698698,29.304213802940602,62.46161017174588,8.93209662331097,70.79977911424298,mothbeans
74.85210350984939,57.320671633902194,40.0918710957592,26.934967158656136,79.43692564863447,5.156942125442611,289.2871359182006,rice
96.8038213043904,24.39140175803462,53.18517390899507,26.714195403230523,91.41205043948652,6.067778595173049,33.56214406957074,muskmelon
73.06014231369463,58.78890182766325,18.85475808863697,20.382128129702007,59.11817961190741,6.552395517611741,62.097667048934554,maize
64.07881845477982,37.611383147742515,31.131163789842574,24.4630196630203,78.03526578699186,6.85008231001789,191.82915702925544,jute
84.98388444515874,16.30617420926437,43.40482928958778,30.183762617287698,89.1837522633971,6.052378845529494,29.561549932690568,muskmelon
4.405564273346545,24.398576909298107,35.02870835665752,25.270499735096095,96.32500082352385,5.712535540225733,188.27222193034507,coconut
42.250207355205774,74.28670479484526,81.6179195872094,20.1642089812938,12.955739894424228,7.412073016303092,64.61765444700896,chickpea
68.4615259900664,42.80046300526321,31.2881109771768,23.20592882803336,79.20041005457324,6.219770942392727,176.30120526665496,jute
86.43549005592779,31.11145875082262,33.83630712226615,26.880640803485157,62.0559809847665,6.414004480897211,191.9494384418883,coffee
104.46628021467778,19.86462016700013,41.50157313938772,26.86096283575134,88.57073869355119,6.163661528819797,55.1322473385854,watermelon
26.300813209455438,44.78493576399194,21.580412927414795,27.028137608022327,48.01029365468442,5.880931319116325,30.021925590549518,mothbeans
10.024184450098062,62.97903159599551,25.111932173316298,28.111045987491863,85.63435449026075,7.20581704157889,32.367399476395285,mungbean
46.449319314667974,61.33496870959957,76.13361396317147,18.21761102031406,20.6188116651764,7.190466598808041,81.57073495030181,chickpea
104.27919270155425,41.11317748382955,24.210017391279074,24.252526176480284,78.92701608399256,6.366385522921929,76.50362350274438,cotton
19.194940963873226,26.11678663506391,36.190848167036535,29.2144399426384,96.31706868404119,6.402101905989141,143.82532782484623,coconut
107.27284190756873,26.68375611755736,26.004554308668325,22.761350733334357,54.591388882844235,6.198415361989333,187.07186570604492,coffee
29.19145304210515,61.74353797075149,23.110816215735753,23.02696280833861,20.667656389228895,5.788975955197062,120.90388117967149,kidneybeans
29.208404714991893,66.93195540926989,44.49347433385516,42.18888769456254,90.03844834088397,6.735548340291552,200.2945148889421,papaya
23.37709787003389,120.93779180407078,192.89242060509878,20.58818442075712,82.72884352001529,6.008860660378257,70.5887597093438,grapes
122.5203660277475,50.70680603196699,26.030445784806123,23.51771931487402,82.2777568458804,6.635255720955402,63.80353260508291,cotton
40.54255053188119,68.79978810900509,13.513726824020203,26.266719360079513,66.70731693081153,7.369879722090811,45.41867686900384,lentil
63.58622261668911,62.01774326632045,32.55014388475527,25.249269544828813,78.55909677414803,6.188382562224088,169.39675923609465,jute
21.94429096449521,65.63697380451698,11.79366563020701,28.089173336266448,65.07880068933042,7.661121154484831,38.09626976629511,lentil
27.915749587700372,125.5036134917306,193.36093802475028,21.142417270595114,91.82512405301823,5.456832998961344,106.38123448166277,apple
127.64297110042068,48.59545853374724,29.599833422324878,24.283957527013538,82.17952245912295,6.627206945750558,65.5232916788765,cotton
23.04813899733628,54.98025378949381,15.178659093418009,27.168128604262876,52.281687189076116,4.571697555968039,34.031377235144085,mothbeans
98.5794995891431,19.454296251312908,49.2976913116311,26.957678154373806,92.7521891551562,6.405809277258317,23.140532759185035,muskmelon
51.45964084918125,50.6121536707165,52.63639100875308,23.96416233461224,94.16386074592351,6.625577118210933,133.0339679194375,papaya
5.283139816907294,65.6591476980091,26.414283053611506,16.155524033994404,18.043164489866136,5.3212369357656355,99.73984234754954,kidneybeans
27.19626687597866,5.706620334383937,37.32937973553777,26.931445684856758,92.03973376764193,5.765040086057416,137.32780822193345,coconut
